"associatedMedia","data_provider_category_HumanObservation","scientificName_HumanObservation","scientificNameID_HumanObservation","higherClassification_group","Abundance","Biovolume","volume_imaged","concentrationFlag","eventDate","decimalLatitude","decimalLongitude","depth","eventID"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",223,787301.262000001,4.022,0,2018-02-01 11:24:00,40.7681,-70.8797,5,"NESLTER_transect/D20180201T112345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",1813,178740.37,4.022,0,2018-02-01 11:24:00,40.7681,-70.8797,5,"NESLTER_transect/D20180201T112345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",3,6269.089,4.022,0,2018-02-01 11:24:00,40.7681,-70.8797,5,"NESLTER_transect/D20180201T112345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T112345_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",25,3252.523,4.022,1,2018-02-01 11:24:00,40.7681,-70.8797,5,"NESLTER_transect/D20180201T112345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",1,17.202,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",1,509.792,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Cerataulina pelagica","Cerataulina pelagica","urn:lsid:marinespecies.org:taxname:149619","Bacillariophyceae",2,1663.556,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",4,23261.646,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Coscinodiscus","Coscinodiscus","urn:lsid:marinespecies.org:taxname:148917","Bacillariophyceae",1,85091.222,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",7,205.539,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Dactyliosolen blavyanus","Dactyliosolen blavyanus","urn:lsid:marinespecies.org:taxname:179786","Bacillariophyceae",1,12982.761,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Dactyliosolen fragilissimus","Dactyliosolen fragilissimus","urn:lsid:marinespecies.org:taxname:149310","Bacillariophyceae",1,12458.557,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",1,9897.789,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",5,7170.455,4.128,0,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Ditylum brightwellii","Ditylum brightwellii","urn:lsid:marinespecies.org:taxname:149023","Bacillariophyceae",8,247231.1,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Guinardia delicatula","Guinardia delicatula","urn:lsid:marinespecies.org:taxname:149112","Bacillariophyceae",17,480182.888,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Heterocapsa rotundata","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",1,175.977,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Katodinium or Torodinium","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",1,4775.68,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Leptocylindrus","Leptocylindrus","urn:lsid:marinespecies.org:taxname:149038","Bacillariophyceae",4,3072.833,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Phaeocystis","Phaeocystis","urn:lsid:marinespecies.org:taxname:115088","Haptophyta",16,17003.414,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Pleurosigma","Pleurosigma","urn:lsid:marinespecies.org:taxname:149181","Bacillariophyceae",1,4302.804,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Prorocentrum","Prorocentrum","urn:lsid:marinespecies.org:taxname:109566","Dinoflagellata",1,27244.196,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Pseudo-nitzschia","Pseudo-nitzschia","urn:lsid:marinespecies.org:taxname:149151","Bacillariophyceae",30,48072.274,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Pyramimonas","Pyramimonas","urn:lsid:marinespecies.org:taxname:134529","other than diatoms dinoflagellates or haptophytes",12,1515.228,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Rhizosolenia","Rhizosolenia","urn:lsid:marinespecies.org:taxname:149069","Bacillariophyceae",43,351250.345,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",2,420.112,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Thalassionema","Thalassionema","urn:lsid:marinespecies.org:taxname:149092","Bacillariophyceae",1,18774.125,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",17,433950.427,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",11,5672.501,4.128,0,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",284,38955.045,4.128,0,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",201,175644.522,4.128,0,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",1404,107168.035,4.128,0,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",9,576.691,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",21,49277.73,4.128,0,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T114755_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",2,106.138,4.128,1,2018-02-01 11:48:00,40.7175,-70.8785,5,"NESLTER_transect/D20180201T114755_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Amphidinium","Amphidinium","urn:lsid:marinespecies.org:taxname:109473","Dinoflagellata",2,8096.942,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",9,33020.963,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",1,4785.97,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",4,11410.844,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",5,81.747,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Dactyliosolen fragilissimus","Dactyliosolen fragilissimus","urn:lsid:marinespecies.org:taxname:149310","Bacillariophyceae",1,1030.31,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",3,24837.7,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",2,871.058,4.242,0,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Ditylum brightwellii","Ditylum brightwellii","urn:lsid:marinespecies.org:taxname:149023","Bacillariophyceae",2,132175.844,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Guinardia delicatula","Guinardia delicatula","urn:lsid:marinespecies.org:taxname:149112","Bacillariophyceae",6,144836.347,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Guinardia flaccida","Guinardia flaccida","urn:lsid:marinespecies.org:taxname:149132","Bacillariophyceae",3,686676.387,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",1,13311.316,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Leptocylindrus","Leptocylindrus","urn:lsid:marinespecies.org:taxname:149038","Bacillariophyceae",15,3309.805,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Phaeocystis","Phaeocystis","urn:lsid:marinespecies.org:taxname:115088","Haptophyta",1,405.928,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Pseudo-nitzschia","Pseudo-nitzschia","urn:lsid:marinespecies.org:taxname:149151","Bacillariophyceae",18,47851.883,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Rhizosolenia","Rhizosolenia","urn:lsid:marinespecies.org:taxname:149069","Bacillariophyceae",26,140328.547,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",1,1293.903,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",12,172220.098,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",61,29888.44,4.242,0,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",2,220.653,4.242,0,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",358,340994.604,4.242,0,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",1155,101559.959,4.242,0,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",9,266.974,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",18,51499.144,4.242,0,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T191037_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",4,378.462,4.242,1,2018-02-01 19:11:00,40.6987,-70.8862,5,"NESLTER_transect/D20180201T191037_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",5,5060.316,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Cerataulina pelagica","Cerataulina pelagica","urn:lsid:marinespecies.org:taxname:149619","Bacillariophyceae",3,5749.456,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",1,10396.829,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",5,15252.41,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Coscinodiscus","Coscinodiscus","urn:lsid:marinespecies.org:taxname:148917","Bacillariophyceae",1,108931.331,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",8,933.653,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Dactyliosolen fragilissimus","Dactyliosolen fragilissimus","urn:lsid:marinespecies.org:taxname:149310","Bacillariophyceae",2,3546.741,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",7,50568.195,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",1,553.397,4.229,0,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Ditylum brightwellii","Ditylum brightwellii","urn:lsid:marinespecies.org:taxname:149023","Bacillariophyceae",6,168032.418,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Guinardia delicatula","Guinardia delicatula","urn:lsid:marinespecies.org:taxname:149112","Bacillariophyceae",27,728994.745,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Guinardia flaccida","Guinardia flaccida","urn:lsid:marinespecies.org:taxname:149132","Bacillariophyceae",3,258954.242,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180201T193325_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",2,5774.296,4.229,1,2018-02-01 19:33:00,40.6923,-70.8842,5,"NESLTER_transect/D20180201T193325_IFCB102"
